College name,College url,Campus url,Campus,Address,Latitude,Longitude
Australian College of Sport,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport/campuses,"FFSA Football, Angle Park",2-46 Cowan Street Elite Systems Football Centre Angle Park South Australia 5010,,
Australian College of Sport & Fitness,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport-fitness,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport-fitness/campuses,Carlton,"Level 1, 183 Bouverie Street Carlton Victoria 3053",-37.8020532,144.9618836
Australian College of Sport & Fitness,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport-fitness,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport-fitness/campuses,St Lucia,"UQ Sports Centre, 25 Union Road St Lucia Queensland 4067",,
Australian College of Sport & Fitness,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport-fitness,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport-fitness/campuses,Subiaco,"Lords Recreation Centre, 3 Price Street Subiaco Western Australia 6008",,
Australian College of Sport & Fitness,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport-fitness,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-sport-fitness/campuses,Sydney,"Level 1, 225 Clarence Street Sydney New South Wales 2000",-33.870451,151.205273
Australian College of Technology Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-technology-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-technology-pty-ltd/campuses,Sydney,"Level 6, 505 George Street Sydney New South Wales 2000",-33.8750995,151.2059774
Australian College of Trade,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-trade,https://www.studiesinaustralia.com/courses-in-australia/australian-college-of-trade/campuses,Thornbury,859 High Street Thornbury Victoria 3071,-37.7547965,145.0010423
Australian English Language Centre,https://www.studiesinaustralia.com/courses-in-australia/australian-english-language-centre,https://www.studiesinaustralia.com/courses-in-australia/australian-english-language-centre/campuses,Perth,641 Wellington Street Perth Western Australia 6000,-31.9499361,115.8536417
Australian Industrial Systems Institute,https://www.studiesinaustralia.com/courses-in-australia/australian-industrial-systems-institute,https://www.studiesinaustralia.com/courses-in-australia/australian-industrial-systems-institute/campuses,Melbourne,"Level 1, 398 Lonsdale Street Melbourne Victoria 3000",-37.8124919,144.9605821
Australian Institute of Business and Technology,https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-business-and-technology,https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-business-and-technology/campuses,Adelaide,27 Currie Street Adelaide South Australia 5000,-34.924613,138.598292
Australian Institute of Engineering,https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-engineering,https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-engineering/campuses,WANGARATTA - 27 Docker St,27 Docker St Wangaratta Victoria 3677,-36.3558954,146.3189598
Australian Institute of Higher Education,https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-higher-education,https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-higher-education/campuses,Sydney,"Level 4, 451 Pitt Street Sydney New South Wales 2000",-33.8796324,151.2066358
"Australian Institute of Music (AIM), The",https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-music-aim-the,https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-music-aim-the/campuses,Melbourne,120 King Street Melbourne Victoria 3000,-37.8173479,144.9562611
"Australian Institute of Music (AIM), The",https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-music-aim-the,https://www.studiesinaustralia.com/courses-in-australia/australian-institute-of-music-aim-the/campuses,Sydney,1 Foveaux Street Surry Hills New South Wales 2010,-33.8839338,151.2089102
Australian National Airline College,https://www.studiesinaustralia.com/courses-in-australia/australian-national-airline-college,https://www.studiesinaustralia.com/courses-in-australia/australian-national-airline-college/campuses,Moorabbin - 125 Second Avenue Moorabbin Airport,125 Second Avenue Moorabbin Airport Moorabbin Victoria 3194,-37.9762248,145.0928027
Australian National University (ANU),https://www.studiesinaustralia.com/courses-in-australia/australian-national-university-anu,https://www.studiesinaustralia.com/courses-in-australia/australian-national-university-anu/campuses,Canberra,ANU Student Central Canberra Australian Capital Territory 2600,,
Australian National University (ANU),https://www.studiesinaustralia.com/courses-in-australia/australian-national-university-anu,https://www.studiesinaustralia.com/courses-in-australia/australian-national-university-anu/campuses,Online,Australian Capital Territory,-35.4734679,149.0123679
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Bondi Junction,1/100 Ebley Street Bondi Junction New South Wales 2022,,
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Brisbane,"Level 9, 138 Albert Street Brisbane Queensland 4000",-27.4709408,153.0262962
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Gold Coast,"L3, 9 Beach Road Surfers Paradise Queensland 4217",-28.002289,153.4275194
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Manly,48-52 Sydney Road Manly New South Wales 2095,-33.796628,151.2858731
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Melbourne,"Level 4, 398 Lonsdale Street Melbourne Victoria 3000",-37.8125845,144.9606176
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Melbourne- Queen St,"Level 9, 221 Queen Street, Melbourne Victoria 3000",-37.8135337,144.9597639
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Sydney - Clarence Street,"Level 3, 123 Clarence Street Sydney New South Wales 2000",-33.8672,151.2048598
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Sydney - Kent Street,Ground Floor 189 Kent Street Sydney New South Wales 2000,-33.8631654,151.2037784
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Sydney - York Street,"Level 5, 37 York Street Sydney New South Wales 2000",-33.866352,151.205511
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Sydney- Hickson Road,"5/18 Hickson Rd, Dawes Point New South Wales 2000",,
Australian Pacific College,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college,https://www.studiesinaustralia.com/courses-in-australia/australian-pacific-college/campuses,Sydney- Pitt Street,"Level 1 and 2, 363 Pitt Street Sydney New South Wales 2000",,
Australian Professional Skills Institute,https://www.studiesinaustralia.com/courses-in-australia/australian-professional-skills-institute,https://www.studiesinaustralia.com/courses-in-australia/australian-professional-skills-institute/campuses,East Perth,"Unit 12, Wellington Fair 200 Wellington Street East Perth Western Australia 6004",,
Australian Technical and Management College Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-technical-and-management-college-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-technical-and-management-college-pty-ltd/campuses,Geelong,,,
Australian Technical and Management College Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-technical-and-management-college-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-technical-and-management-college-pty-ltd/campuses,Melbourne,,,
Australian Technical and Management College Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-technical-and-management-college-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-technical-and-management-college-pty-ltd/campuses,Sydney,,,
Australian Wings Academy Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-wings-academy-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/australian-wings-academy-pty-ltd/campuses,Coolangatta,Gold Coast Airport 19 Lores Bonney Circuit Coolangatta Queensland 4225,-28.1605307,153.5086496
AVETA - Australian Vocational Education & Training Academy,https://www.studiesinaustralia.com/courses-in-australia/aveta-australian-vocational-education-training-academy,https://www.studiesinaustralia.com/courses-in-australia/aveta-australian-vocational-education-training-academy/campuses,Melbourne,"Level M, 51 Queen Street Melbourne Victoria 3000",-37.817738,144.961614
Avondale University,https://www.studiesinaustralia.com/courses-in-australia/avondale-university,https://www.studiesinaustralia.com/courses-in-australia/avondale-university/campuses,Lake Macquarie,582 Freemans Drive Cooranbong New South Wales 2265,-33.0796853,151.4546415
Avondale University,https://www.studiesinaustralia.com/courses-in-australia/avondale-university,https://www.studiesinaustralia.com/courses-in-australia/avondale-university/campuses,Online campus,,,
Avondale University,https://www.studiesinaustralia.com/courses-in-australia/avondale-university,https://www.studiesinaustralia.com/courses-in-australia/avondale-university/campuses,Sydney,185 Fox Valley Road Wahroonga New South Wales 2076,-33.7338632,151.0998781
Bankstown Community College Inc,https://www.studiesinaustralia.com/courses-in-australia/bankstown-community-college-inc,https://www.studiesinaustralia.com/courses-in-australia/bankstown-community-college-inc/campuses,Bankstown,"Level 1, 457 Chapel Road (North) Bankstown New South Wales 2200",-33.9138177,151.0350775
Barkly International College,https://www.studiesinaustralia.com/courses-in-australia/barkly-international-college,https://www.studiesinaustralia.com/courses-in-australia/barkly-international-college/campuses,Melbourne,568-570 Lonsdale Street Melbourne Victoria 3000,-37.8140095,144.9554961
Barkly International College,https://www.studiesinaustralia.com/courses-in-australia/barkly-international-college,https://www.studiesinaustralia.com/courses-in-australia/barkly-international-college/campuses,North Melbourne,14/65 Mark Street North Melbourne Victoria 3051,,
Becker Helicopter Services Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/becker-helicopter-services-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/becker-helicopter-services-pty-ltd/campuses,Sunshine Coast Airport,"3, 7 & 21 Friendship Avenue Sunshine Coast Airport Mudjimba Queensland 4564",,
Bedford College,https://www.studiesinaustralia.com/courses-in-australia/bedford-college,https://www.studiesinaustralia.com/courses-in-australia/bedford-college/campuses,Glebe,54 Parramatta Road Glebe New South Wales 2037,-33.8850294,151.1829906
