Start Time,Url,Status Code,File Size,Operation,Time Delay,End Time,Elapsed Time
"20/09/2023, 10:36:16.925422",https://www.studiesinaustralia.com/courses-in-australia/tafe-international-western-australia/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:18.662672",1.7372500896453857
"20/09/2023, 10:36:16.797765",https://www.studiesinaustralia.com/courses-in-australia/sydney-school-of-business-technology/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:18.772510",1.9747445583343506
"20/09/2023, 10:36:17.837697",https://www.studiesinaustralia.com/courses-in-australia/tafe-queensland-brisbane/campuses,200,67 KB,Save campus url,0 sec,"20/09/2023, 10:36:19.650906",1.8142108917236328
"20/09/2023, 10:36:18.422546",https://www.studiesinaustralia.com/courses-in-australia/tafe-queensland-gold-coast/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:19.801349",1.378803014755249
"20/09/2023, 10:36:17.647172",https://www.studiesinaustralia.com/courses-in-australia/tafe-nsw/campuses,200,122 KB,Save campus url,0 sec,"20/09/2023, 10:36:20.389095",2.741922616958618
"20/09/2023, 10:36:18.605570",https://www.studiesinaustralia.com/courses-in-australia/tafe-south-australia-tafe-sa/campuses,200,81 KB,Save campus url,0 sec,"20/09/2023, 10:36:20.496698",1.8911285400390625
"20/09/2023, 10:36:18.669984",https://www.studiesinaustralia.com/courses-in-australia/tafe-south-australia-tafe-sa-english-language/campuses,200,78 KB,Save campus url,0 sec,"20/09/2023, 10:36:20.504914",1.834930658340454
"20/09/2023, 10:36:18.778455",https://www.studiesinaustralia.com/courses-in-australia/tastafe/campuses,200,70 KB,Save campus url,0 sec,"20/09/2023, 10:36:20.570731",1.791276216506958
"20/09/2023, 10:36:19.661723",https://www.studiesinaustralia.com/courses-in-australia/taylorweir-international-school-of-hairdressing/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:20.896553",1.2348301410675049
"20/09/2023, 10:36:19.822678",https://www.studiesinaustralia.com/courses-in-australia/tec-nq/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:21.075945",1.253267765045166
"20/09/2023, 10:36:20.503884",https://www.studiesinaustralia.com/courses-in-australia/the-hotel-school/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:22.151714",1.6478304862976074
"20/09/2023, 10:36:20.404455",https://www.studiesinaustralia.com/courses-in-australia/the-gordon/campuses,200,67 KB,Save campus url,0 sec,"20/09/2023, 10:36:22.151714",1.7472591400146484
"20/09/2023, 10:36:20.581587",https://www.studiesinaustralia.com/courses-in-australia/the-masters-institute-of-creative-education/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:22.669874",2.0893445014953613
